Marker,Label,pecan_id,category
2018-01-01,0.0,292057777528,1712.0
2018-01-01,238.0,292057777588,541.0
2018-01-01,20.0,292057777651,2586.0
2018-01-01,0.0,292057777707,2461.0
2018-01-01,0.0,292057777813,2393.0
2018-01-01,80.0,292057777854,465.0
2018-01-01,50.0,292057777955,1047.0
2018-01-01,40.0,292057778195,1036.0
2018-01-01,0.0,292057778406,2006.0
2018-02-01,0.0,300647711263,1097.0
2018-02-01,606.0,300647711449,2292.0
2018-02-01,206.0,300647711605,2106.0
2018-02-01,610.0,300647711631,121.0
2018-02-01,600.0,300647711939,133.0
2018-02-01,0.0,300647712481,1772.0
2018-02-01,300.0,300647712868,137.0
2018-02-01,200.0,300647712877,1620.0
2018-02-01,0.0,300647712892,1050.0
2018-02-01,0.0,300647713032,1486.0
2018-02-01,238.0,300647713092,1002.0
2017-06-01,62.0,231928234254,234.0
2017-06-01,0.0,231928234369,1226.0
2017-06-01,0.0,231928234405,2373.0
2017-06-01,1300.0,231928234500,348.0
2017-06-01,0.0,231928234713,2021.0
2017-06-01,2410.0,231928235034,1298.0
2017-06-01,2262.0,231928235471,1290.0
2017-06-01,62.0,231928236060,261.0
2017-06-01,0.0,231928236070,941.0
2017-06-01,112.0,231928236134,2144.0
2017-07-01,150.0,240518168609,2406.0
2017-07-01,50.0,240518168649,1158.0
2017-07-01,750.0,240518168729,2714.0
2017-07-01,200.0,240518169064,1073.0
2017-07-01,950.0,240518169077,1352.0
2017-07-01,1000.0,240518169159,1921.0
2017-07-01,0.0,240518169205,2287.0
2017-07-01,112.0,240518169224,2165.0
2017-07-01,0.0,240518169262,2256.0
2017-07-01,2008.0,240518169830,1685.0
2017-07-01,0.0,240518170039,557.0
2017-07-01,1000.0,240518170052,622.0
2017-07-01,200.0,240518170144,571.0
2017-07-01,112.0,240518170302,2163.0
2017-07-01,1100.0,240518170445,702.0
2017-07-01,0.0,240518170935,523.0
2017-07-01,0.0,240518170975,2454.0
2017-07-01,100.0,240518170982,854.0
2017-04-01,40.0,214748364816,1147.0
2017-04-01,344.0,214748364829,1485.0
2017-04-01,0.0,214748364981,1649.0
2017-04-01,0.0,214748365039,1284.0
2017-04-01,400.0,214748365159,1806.0
2017-04-01,5016.0,214748365308,1675.0
2017-04-01,318.0,214748365434,1016.0
2017-04-01,0.0,214748365741,944.0
2017-04-01,600.0,214748365747,445.0
2017-04-01,5460.0,214748365932,885.0
2017-04-01,2316.0,214748366090,242.0
2017-04-01,2038.0,214748366185,1514.0
2017-04-01,200.0,214748366285,876.0
2017-04-01,4000.0,214748366400,284.0
2017-04-01,0.0,214748366775,2371.0
2017-04-01,0.0,214748366989,480.0
2017-04-01,720.0,214748367012,1221.0
2016-07-01,0.0,137438953491,1879.0
2016-07-01,0.0,137438953848,1977.0
2016-07-01,0.0,137438953981,1875.0
2016-07-01,128.0,137438954134,1742.0
2016-07-01,200.0,137438954293,1812.0
2016-07-01,606.0,137438954334,1313.0
2016-07-01,90.0,137438954527,812.0
2016-07-01,0.0,137438954779,1176.0
2016-07-01,1002.0,137438955109,12.0
2016-07-01,0.0,137438955250,243.0
2016-07-01,5810.0,137438955440,259.0
2016-06-01,0.0,128849018993,1710.0
2016-06-01,0.0,128849019026,1281.0
2016-06-01,150.0,128849019193,2003.0
2016-06-01,424.0,128849019470,760.0
2016-06-01,0.0,128849019726,1900.0
2016-06-01,792.0,128849019737,352.0
2016-06-01,506.0,128849019825,750.0
2016-06-01,2010.0,128849020155,1010.0
2016-06-01,2220.0,128849020465,756.0
2016-06-01,0.0,128849020509,1983.0
2016-06-01,0.0,128849020676,1005.0
2016-06-01,0.0,128849020895,2477.0
2016-05-01,496.0,120259084352,352.0
2016-05-01,0.0,120259084770,1669.0
2016-05-01,0.0,120259084977,72.0
2016-05-01,2562.0,120259085067,528.0
2016-05-01,0.0,120259085125,1485.0
2016-05-01,5544.0,120259085797,282.0
2016-05-01,206.0,120259086022,655.0
2016-05-01,0.0,120259086220,1356.0
2016-03-01,40.0,103079215422,1466.0
2016-03-01,156.0,103079216172,1748.0
2016-03-01,158.0,103079216814,787.0
2016-03-01,0.0,103079216833,1082.0
2016-03-01,30.0,103079216847,261.0
2016-03-01,12828.0,103079216974,294.0
2016-03-01,7512.0,103079217084,1774.0
2016-03-01,0.0,103079217102,2146.0
2016-02-01,100.0,94489280785,1059.0
2016-02-01,646.0,94489281341,558.0
2016-02-01,50.0,94489281459,1545.0
2016-02-01,0.0,94489281467,1119.0
2016-02-01,206.0,94489281727,1776.0
2016-02-01,5030.0,94489281740,808.0
2016-02-01,102.0,94489282166,1508.0
2015-11-01,7210.0,68719476768,1220.0
2015-11-01,600.0,68719476928,465.0
2015-11-01,0.0,68719477157,148.0
2015-11-01,844.0,68719477344,639.0
2015-11-01,1612.0,68719477455,482.0
2015-11-01,0.0,68719477560,627.0
2015-11-01,5160.0,68719477793,413.0
2015-11-01,200.0,68719477813,1159.0
2015-11-01,0.0,68719477909,241.0
2015-11-01,24.0,68719477922,541.0
2015-11-01,3800.0,68719477997,312.0
2015-11-01,0.0,68719478231,1565.0
2015-09-01,0.0,51539607870,615.0
2015-09-01,1812.0,51539607992,1061.0
2015-09-01,106.0,51539608325,1435.0
2015-09-01,0.0,51539608624,2763.0
2015-09-01,280.0,51539608710,1293.0
2015-09-01,200.0,51539608729,1092.0
2015-09-01,154.0,51539608793,403.0
2015-09-01,1612.0,51539608840,86.0
2015-09-01,0.0,51539608945,1231.0
2015-09-01,428.0,51539609122,1234.0
2015-09-01,0.0,51539609137,968.0
2015-09-01,36.0,51539609144,1486.0
2015-09-01,2062.0,51539609193,1645.0
2015-08-01,0.0,42949673311,1260.0
2015-08-01,0.0,42949673638,123.0
2015-08-01,0.0,42949673650,694.0
2015-08-01,2400.0,42949673671,1094.0
2015-08-01,0.0,42949674211,758.0
2015-08-01,1512.0,42949674242,2916.0
2015-08-01,0.0,42949674399,760.0
2015-08-01,100.0,42949674514,1109.0
2015-06-01,0.0,25769804001,376.0
2015-06-01,7474.0,25769804270,914.0
2015-06-01,506.0,25769804425,458.0
2015-06-01,0.0,25769804574,2756.0
2015-06-01,1406.0,25769804641,1170.0
2015-06-01,0.0,25769804849,117.0
2015-04-01,100.0,8589934611,582.0
2015-04-01,2018.0,8589934638,822.0
2015-04-01,0.0,8589935413,709.0
2017-11-01,706.0,274877907497,2519.0
2017-11-01,0.0,274877907582,2614.0
2017-11-01,52.0,274877907827,1993.0
2017-11-01,172.0,274877907928,267.0
2017-11-01,400.0,274877908286,225.0
2017-11-01,0.0,274877908308,205.0
2017-11-01,1602.0,274877908470,802.0
2017-11-01,100.0,274877908689,358.0
2017-11-01,264.0,274877908773,1965.0
2017-11-01,2402.0,274877908808,584.0
2017-11-01,1358.0,274877908868,546.0
2017-11-01,50.0,274877909364,1786.0
2017-11-01,300.0,274877909397,1552.0
2018-03-01,198.0,309237645615,1958.0
2018-03-01,1204.0,309237646247,732.0
2018-03-01,3000.0,309237646295,2117.0
2018-03-01,1344.0,309237646625,1413.0
2018-03-01,0.0,309237646837,1318.0
2018-03-01,0.0,309237646910,1342.0
2018-03-01,40.0,309237647401,662.0
2017-02-01,1362.0,197568495766,473.0
2017-02-01,0.0,197568495830,1611.0
2017-02-01,0.0,197568496254,509.0
2017-02-01,800.0,197568496288,1184.0
2017-02-01,1000.0,197568496605,1503.0
2017-02-01,300.0,197568496619,26.0
2017-02-01,0.0,197568496921,2072.0
2017-02-01,8990.0,197568496971,585.0
2017-02-01,1006.0,197568496993,1501.0
2017-02-01,2506.0,197568497032,804.0
2017-02-01,0.0,197568497451,1959.0
2017-02-01,0.0,197568497862,837.0
2017-02-01,1112.0,197568497931,335.0
2018-08-01,0.0,352187318482,762.0
2018-08-01,0.0,352187318491,2866.0
2018-08-01,0.0,352187318661,1342.0
2018-08-01,308.0,352187318721,646.0
2018-08-01,44.0,352187318729,2165.0
2018-08-01,0.0,352187318795,1524.0
2018-08-01,696.0,352187318964,354.0
2018-08-01,0.0,352187319017,1974.0
2018-08-01,0.0,352187319089,2925.0
2018-08-01,2306.0,352187319502,76.0
2018-08-01,808.0,352187319789,167.0
2018-08-01,58.0,352187319801,83.0
2018-08-01,452.0,352187319895,1093.0
2018-08-01,0.0,352187319904,880.0
2018-08-01,1602.0,352187319924,1351.0
2018-08-01,0.0,352187320400,2846.0
2018-08-01,450.0,352187320490,214.0
2018-08-01,600.0,352187320525,824.0
2018-08-01,500.0,352187320575,2250.0
2018-06-01,1100.0,335007449226,807.0
2018-06-01,346.0,335007449435,708.0
2018-06-01,8.0,335007449523,1477.0
2018-06-01,0.0,335007450345,799.0
2018-06-01,2064.0,335007450712,1225.0
2018-06-01,46.0,335007450772,1334.0
2018-06-01,126.0,335007451122,2320.0
2018-06-01,0.0,335007451207,254.0
2018-06-01,40.0,335007451222,933.0
2018-06-01,1000.0,335007451400,1345.0
2016-12-01,0.0,180388626535,2207.0
2016-12-01,34.0,180388626893,618.0
2016-12-01,0.0,180388627578,36.0
2016-12-01,0.0,180388628003,1157.0
2016-12-01,600.0,180388628089,607.0
2016-12-01,0.0,180388628176,2211.0
2016-12-01,0.0,180388628292,1662.0
2016-12-01,0.0,180388628453,2168.0
2016-11-01,580.0,171798691855,535.0
2016-11-01,250.0,171798691861,954.0
2016-11-01,20.0,171798691956,2111.0
2016-11-01,0.0,171798692035,172.0
2016-11-01,200.0,171798692047,1571.0
2016-11-01,50.0,171798692212,1414.0
2016-11-01,0.0,171798692422,1910.0
2016-11-01,208.0,171798692495,2144.0
2016-11-01,100.0,171798692503,1935.0
2016-11-01,18.0,171798692628,1445.0
2016-11-01,150.0,171798692824,624.0
2016-11-01,0.0,171798692960,2398.0
2016-11-01,0.0,171798692969,51.0
2016-11-01,600.0,171798692994,1049.0
2016-11-01,0.0,171798693069,1114.0
2016-11-01,0.0,171798693143,1425.0
2016-11-01,0.0,171798693474,1699.0
2016-11-01,0.0,171798693597,2161.0
2016-11-01,5632.0,171798694011,481.0
2016-11-01,0.0,171798694018,2468.0
2016-11-01,0.0,171798694143,1524.0
2016-10-01,50.0,163208757275,1760.0
2016-10-01,264.0,163208757290,1232.0
2016-10-01,250.0,163208757380,822.0
2016-10-01,0.0,163208757431,963.0
2016-10-01,150.0,163208757892,2003.0
2016-10-01,1806.0,163208758093,1501.0
2016-10-01,154.0,163208758106,837.0
2016-10-01,300.0,163208758187,1083.0
2016-10-01,150.0,163208758359,1624.0
2016-10-01,600.0,163208758812,2812.0
2016-10-01,1412.0,163208759072,1455.0
2016-10-01,1506.0,163208759330,1755.0
2016-01-01,20.0,85899346163,66.0
2016-01-01,0.0,85899346246,623.0
2016-01-01,0.0,85899346300,584.0
2016-01-01,82.0,85899346411,1713.0
2016-01-01,0.0,85899346423,1205.0
2016-01-01,65572.0,85899346445,270.0
2016-01-01,250.0,85899346464,1144.0
2016-01-01,5666.0,85899346647,144.0
2016-01-01,0.0,85899346856,122.0
2016-01-01,300.0,85899346939,416.0
2016-01-01,150.0,85899347097,1065.0
2016-01-01,100.0,85899347519,1260.0
2016-01-01,30.0,85899347580,261.0
2016-01-01,356.0,85899347587,69.0
2016-01-01,0.0,85899347796,782.0
2016-01-01,104.0,85899347808,1033.0
2015-10-01,2500.0,60129542307,498.0
2015-10-01,410.0,60129542448,235.0
2015-10-01,500.0,60129542455,565.0
2015-10-01,7024.0,60129542569,123.0
2015-10-01,554.0,60129543109,313.0
2015-10-01,216.0,60129543278,1460.0
2015-10-01,1356.0,60129543368,255.0
2015-10-01,0.0,60129543649,1506.0
2015-10-01,0.0,60129543655,739.0
2015-10-01,200.0,60129543673,920.0
2015-10-01,706.0,60129543683,2311.0
2015-10-01,196.0,60129543731,1547.0
2015-10-01,400.0,60129543871,175.0
2015-07-01,18.0,34359738396,94.0
2015-07-01,412.0,34359738491,310.0
2015-07-01,1512.0,34359738543,891.0
2015-07-01,7450.0,34359738722,333.0
2015-07-01,0.0,34359738760,531.0
2015-07-01,600.0,34359738833,146.0
2015-07-01,3170.0,34359739197,632.0
2015-07-01,296.0,34359739484,1009.0
2015-07-01,200.0,34359739821,120.0
2015-05-01,0.0,17179869213,539.0
2015-05-01,0.0,17179870063,328.0
2015-05-01,200.0,17179870233,653.0
2015-05-01,3002.0,17179870345,700.0
2015-02-01,57450.0,147,363.0
2015-02-01,1500.0,272,183.0
2015-03-01,1150.0,888,572.0
2015-03-01,0.0,991,460.0
2015-03-01,106.0,1084,512.0
2015-03-01,60.0,1104,247.0
2017-11-01,0.0,274877907127,1072.0
2017-11-01,50.0,274877907260,2095.0
2017-11-01,1606.0,274877907294,1351.0
2017-11-01,1880.0,274877907495,148.0
2017-11-01,7690.0,274877908047,158.0
2017-11-01,0.0,274877908223,1968.0
2017-11-01,606.0,274877908299,1912.0
2017-11-01,38.0,274877908483,967.0
2017-11-01,220.0,274877908649,1468.0
2017-11-01,7012.0,274877908905,592.0
2018-03-01,13226.0,309237645384,1182.0
2018-03-01,2148.0,309237646412,956.0
2018-03-01,0.0,309237646480,2332.0
2018-03-01,1000.0,309237646543,1607.0
2018-03-01,0.0,309237646676,631.0
2018-03-01,106.0,309237646741,2275.0
2018-03-01,2200.0,309237646844,719.0
2018-03-01,0.0,309237646908,2402.0
2018-03-01,300.0,309237646918,1368.0
2018-03-01,0.0,309237646982,936.0
2018-03-01,4294.0,309237646988,641.0
2018-03-01,150.0,309237647291,645.0
2017-02-01,0.0,197568495786,1840.0
2017-02-01,520.0,197568495852,922.0
2017-02-01,16.0,197568496192,858.0
2017-02-01,43948.0,197568496253,89.0
2017-02-01,0.0,197568496299,1935.0
2017-02-01,1008.0,197568496372,124.0
2017-02-01,0.0,197568496449,606.0
2017-02-01,1000.0,197568496592,1845.0
2017-02-01,5010.0,197568496779,625.0
2017-02-01,1970.0,197568496933,71.0
2017-02-01,0.0,197568497293,2793.0
2017-02-01,960.0,197568497562,580.0
2017-02-01,3026.0,197568497687,510.0
2017-02-01,50.0,197568497811,1109.0
2017-02-01,2632.0,197568497882,459.0
2017-02-01,1456.0,197568498036,597.0
2018-08-01,800.0,352187318342,1852.0
2018-08-01,2386.0,352187318565,1091.0
2018-08-01,0.0,352187318681,748.0
2018-08-01,122.0,352187318713,2407.0
2018-08-01,0.0,352187318715,2890.0
2018-08-01,0.0,352187318784,2858.0
2018-08-01,508.0,352187318925,1600.0
2018-08-01,2850.0,352187318946,1107.0
2018-08-01,0.0,352187319896,1820.0
2018-08-01,0.0,352187320072,1005.0
2018-08-01,252.0,352187320150,858.0
2018-08-01,0.0,352187320355,1867.0
2018-08-01,3220.0,352187320386,30.0
2018-08-01,400.0,352187320479,692.0
2018-06-01,600.0,335007449167,1704.0
2018-06-01,310.0,335007449365,1922.0
2018-06-01,3012.0,335007449447,553.0
2018-06-01,0.0,335007449486,1566.0
2018-06-01,1002.0,335007449533,1995.0
2018-06-01,400.0,335007449535,2056.0
2018-06-01,22.0,335007449553,1545.0
2018-06-01,0.0,335007449570,604.0
2018-06-01,0.0,335007449617,1747.0
2018-06-01,0.0,335007449677,785.0
2018-06-01,188.0,335007449848,566.0
2018-06-01,2000.0,335007449920,499.0
2018-06-01,0.0,335007450386,2830.0
2018-06-01,460.0,335007450720,2098.0
2018-06-01,0.0,335007450860,955.0
2018-06-01,44410.0,335007451043,151.0
2017-02-01,720.0,197568497473,1294.0
2016-12-01,9030.0,180388626497,1296.0
2016-12-01,1324.0,180388626549,479.0
2016-12-01,148.0,180388626947,0.0
2016-12-01,0.0,180388627164,874.0
2016-12-01,206.0,180388627356,1994.0
2016-12-01,400.0,180388627357,529.0
2016-12-01,760.0,180388627403,1864.0
2016-12-01,0.0,180388627498,2194.0
2016-12-01,800.0,180388627613,1184.0
2016-12-01,1256.0,180388627625,675.0
2016-12-01,520.0,180388627977,1178.0
2016-12-01,110.0,180388628318,1440.0
2016-12-01,100.0,180388628352,934.0
2016-12-01,20.0,180388628590,1425.0
2016-11-01,0.0,171798691893,272.0
2016-11-01,550.0,171798691908,1821.0
2016-11-01,1324.0,171798691953,479.0
2016-11-01,200.0,171798692003,72.0
2016-11-01,0.0,171798692152,457.0
2016-11-01,0.0,171798692436,2119.0
2016-11-01,5116.0,171798693003,754.0
2016-11-01,0.0,171798693117,1842.0
2016-11-01,1800.0,171798693128,471.0
2016-11-01,100.0,171798693184,1342.0
2016-11-01,2418.0,171798693343,1246.0
2016-11-01,0.0,171798693350,2179.0
2016-11-01,0.0,171798693354,1766.0
2016-11-01,76.0,171798693971,491.0
2016-11-01,11288.0,171798694015,532.0
2016-11-01,0.0,171798694035,1847.0
2016-10-01,7706.0,163208757506,804.0
2016-10-01,0.0,163208757601,682.0
2016-10-01,0.0,163208757758,1597.0
2016-10-01,0.0,163208757792,2122.0
2016-10-01,0.0,163208757898,693.0
2016-10-01,0.0,163208757995,461.0
2016-10-01,1006.0,163208758026,1953.0
2016-10-01,0.0,163208758075,1848.0
2016-10-01,11590.0,163208758192,904.0
2016-10-01,800.0,163208758336,1694.0
2016-10-01,100.0,163208758399,1931.0
2016-10-01,0.0,163208758556,1511.0
2016-10-01,1506.0,163208758689,391.0
2016-10-01,0.0,163208758943,604.0
2016-10-01,0.0,163208758950,2322.0
2016-10-01,0.0,163208759268,426.0
2016-10-01,0.0,163208759379,111.0
2016-01-01,5036.0,85899345944,633.0
2016-01-01,956.0,85899346070,1369.0
2016-01-01,530.0,85899346462,1207.0
2016-01-01,100.0,85899346684,1758.0
2016-01-01,5512.0,85899347068,700.0
2016-01-01,356.0,85899347306,313.0
2016-01-01,154.0,85899347437,1280.0
2016-01-01,1250.0,85899347459,720.0
2015-10-01,0.0,60129542384,1305.0
2015-10-01,1184.0,60129542623,61.0
2015-10-01,0.0,60129542686,2749.0
2015-10-01,0.0,60129542822,969.0
2015-10-01,0.0,60129542978,2173.0
2015-10-01,128.0,60129543093,827.0
2015-10-01,0.0,60129543254,711.0
2015-10-01,35596.0,60129543371,910.0
2015-10-01,252.0,60129543563,431.0
2015-10-01,428.0,60129543773,271.0
2015-10-01,3440.0,60129543870,267.0
2015-07-01,314.0,34359738380,558.0
2015-07-01,750.0,34359738677,387.0
2015-07-01,108.0,34359738757,90.0
2015-07-01,0.0,34359738796,1263.0
2015-07-01,0.0,34359738949,645.0
2015-07-01,720.0,34359739134,190.0
2015-07-01,2762.0,34359739144,369.0
2015-07-01,100.0,34359739188,172.0
2015-07-01,0.0,34359739208,922.0
2015-07-01,0.0,34359739253,2929.0
2015-07-01,33000.0,34359739273,265.0
